id,issue,page,type,title,author,content,asset_ref
garden-gate:170:p050:text:02,170,50,text,Showstopping Curb Appeal: An Impressive Island Bed,Kristin Beane Sullivan,"Showstopping Curb Appeal - An Impressive Island Bed. Fast forward to 2015 when Renee’s family moved into their second house (and brought the roses), and her hobby blossomed. Renee decided to mostly start over on the front-yard landscaping because it appeared that drought and disease had taken their toll on the once-beautiful boxwoods and azaleas. She replanted the foundation plantings with new boxwoods and yews but every trip to the garden center revealed new plants that she wanted to try.",
garden-gate:170:p050:text:03,170,50,text,Showstopping Curb Appeal: An Impressive Island Bed,Kristin Beane Sullivan,"Showstopping Curb Appeal - An Impressive Island Bed. And then the pandemic hit. Renee, a forensic psychiatrist, was working long, difficult hours and found herself spending the rest of her time at home. “I poured myself into the garden as a means of coping. Garden is my exercise, my mental relief and my art form,” she says.",
garden-gate:170:p050:text:04,170,50,text,Showstopping Curb Appeal: Island Bed Design,Kristin Beane Sullivan,"Showstopping Curb Appeal - Island Bed Design. In spring 2021, Renee decided to expand the beds in the front yard. You can see the original pin oaks with small circles of ground cover and several lanky azaleas beneath them in the before photo at left. Renee played around with the idea of two islands but realized that this just wouldn’t be enough room for all of the plants that she had in mind. So in the end, she drew up a large kidney-shaped bed with a pathway through the middle that joined the two trees together.",
garden-gate:170:p050:text:05,170,50,text,Showstopping Curb Appeal: Start with Structure,Kristin Beane Sullivan,"Showstopping Curb Appeal - Start with Structure. She cut back the old azaleas to rejuvenate them, then once another local gardener helped her identify them as ‘Girard’s Pleasant White,’ she added several more of that variety in a semicircle. Other shrubs snake through the bed in curving rows to give it background and structure. They include Sprinter® littleleaf boxwood, ‘Otto Luyken’ dwarf cherry laurel and Ivory Halo Tartarian dogwood. She bridged the gap between the tall pin oaks and lower-growing shrubs with ‘Appalachian Spring’ flowering dogwood, which was bred at the University of Tennessee and is well suited to the climate in this Memphis garden.",
garden-gate:170:p050:text:06,170,50,text,Showstopping Curb Appeal: Botanical Names,Kristin Beane Sullivan,Showstopping Curb Appeal - Botanical Names. Azalea: Rhododendron spp. and hybrids. Boxwood: Buxus spp. and hybrids. Caladium: Caladium hybrids. Cherry laurel: Prunus laurocerasus. Coleus: Plectranthus scutellarioides. Flowering dogwood: Cornus florida. Impatiens: Impatiens hybrids. Littleleaf boxwood: Buxus microphylla. Pin oak: Quercus palustris. Rose: Rosa hybrids. Tartarian dogwood: Cornus alba. Tulip: Tulipa spp. and hybrids. Yew: Taxus spp. and hybrids.,
garden-gate:170:p050:text:07,170,50,text,Showstopping Curb Appeal: Pathway Caption,Kristin Beane Sullivan,Showstopping Curb Appeal - Pathway caption. A pathway into the center of the island bed makes it easier to get into the garden for maintenance.,
garden-gate:170:p050:image:01,170,50,image,Showstopping Curb Appeal: Island Bed,Kristin Beane Sullivan,"Large front-yard island bed photo labeled with ‘Girard’s Pleasant White’ azalea, Sprinter boxwood, and ‘Otto Luyken’ cherry laurel, showing layered spring bulbs and shrubs in front of a brick home.",
garden-gate:170:p050:image:02,170,50,image,Showstopping Curb Appeal: Before Photo,Renee Minirth,Before photo of the front yard showing two pin oaks with small circles of groundcover and sparse azaleas before the large kidney-shaped island bed was added.,
garden-gate:170:p051:text:01,170,51,text,Showstopping Curb Appeal: Planting Around Trees,Kristin Beane Sullivan,"Showstopping Curb Appeal - Planting Around Trees. If you’ve ever tried to plant a garden around an existing tree, you know that your first goal is to keep the established tree healthy. That’s why Renee was careful not to damage any large roots when she dug holes for the shrubs. Luckily, oak trees tend to have fewer surface roots than some, so it’s easier than it might have been under a different type of tree.",
garden-gate:170:p051:text:02,170,51,text,Showstopping Curb Appeal: Add in Color,Kristin Beane Sullivan,"Showstopping Curb Appeal - Add in Color. Once Renee had the shape and structure of this front yard put together, she planted a combination of bulbs, annuals and perennials to keep a colorful show going from early spring through fall. It starts with the tulips in photo 1, and by summer, when the trees are all leafed out, she replaces them with shade-loving annuals, such as impatiens and coleus, and the colorful caladiums in photo 2. She’s able to dig up and save about a third of the caladiums from year to year, but others fade away and need to be replaced. The impact they make in this highly visible spot makes it worth the work.",
garden-gate:170:p051:text:03,170,51,text,Showstopping Curb Appeal: Bulb Impact,Kristin Beane Sullivan,"Showstopping Curb Appeal - Bulb Impact. As you can see, bulbs are a big part of what makes this garden so spectacular in spring.",
garden-gate:170:p051:text:04,170,51,text,Showstopping Curb Appeal: Caladium Caption,Kristin Beane Sullivan,"Showstopping Curb Appeal - Caladium caption. Caladiums give the biggest color impact in summer against a backdrop of Sprinter boxwoods, ‘Otto Luyken’ cherry laurel and Ivory Halo Tartarian dogwood.",
garden-gate:170:p051:image:01,170,51,image,Showstopping Curb Appeal: Caladiums,Renee Minirth,"Summer garden photo showing masses of ‘Tapestry’ caladium and ‘Florida Red’ caladium beneath mature trees, backed by Sprinter boxwoods, ‘Otto Luyken’ cherry laurel, and Ivory Halo Tartarian dogwood.",
garden-gate:170:p051:image:02,170,51,image,Showstopping Curb Appeal: Renee Minirth,Kristin Beane Sullivan,Portrait of gardener Renee Minirth standing in her colorful front-yard garden.,
garden-gate:170:p052:image:01,170,52,image,Showstopping Curb Appeal: Tulips,Kristin Beane Sullivan,Spring bulb photo showing pink ‘Foxtrot’ tulips mixed with green-white ‘Spring Green’ viridiflora tulips in Renee Minirth’s front-yard border.,
garden-gate:170:p052:image:02,170,52,image,Showstopping Curb Appeal: Sunshine Boys Daffodil Blend,Kristin Beane Sullivan,"Close-up garden photo of the Sunshine Boys daffodil blend, with white and yellow daffodils blooming in a spring border.",
garden-gate:170:p052:image:03,170,52,image,Showstopping Curb Appeal: Windflower,Kristin Beane Sullivan,Close-up photo of pink windflowers blooming among spring foliage in the front-yard garden.,
garden-gate:170:p053:text:01,170,53,text,Showstopping Curb Appeal: Spring Bulb Favorites,Kristin Beane Sullivan,"Showstopping Curb Appeal - Spring Bulb Favorites. This garden has plenty to look at all year, but its spring show is especially impressive. Renee says that she planted 4,600 spring-blooming bulbs, including tulips and daffodils, a couple of years ago. You can see the results of that hard work on these pages. She doesn’t plant that many every year, as many return.",
garden-gate:170:p053:text:02,170,53,text,Showstopping Curb Appeal: Planting Bulbs in Trenches,Kristin Beane Sullivan,"Showstopping Curb Appeal - Planting Bulbs in Trenches. If you’re planting in open bed space, the easiest way to plant large numbers of bulbs is to dig a trench in fall, drop in the bulbs and shovel soil over them. Put a mix of early, mid- and late-blooming varieties in the same trench and you’ll guarantee color for several weeks, or even months. Renee says that she gets the longest show out of early and midseason varieties because by the time the late tulips bloom, the weather is turning hot, which causes the flowers to fade faster. Trenching isn’t an option for every spot in this garden, so in the spaces between companion perennials, Renee digs bulbs in individually.",
garden-gate:170:p053:text:03,170,53,text,Showstopping Curb Appeal: A Few Favorites,Kristin Beane Sullivan,"Showstopping Curb Appeal - A Few Favorites. Pink and blue are Renee’s favorite flower colors, so she starts with those two base colors, and usually adds accents of white and yellow. The pink tulips include early ‘Foxtrot’ and ‘Spring Green’ at left, midseason white-tinged-with-pink ‘Infinity’ and late-blooming ‘Sauternes.’ The cheerful Sunshine Boys™ daffodil blend at left is a terrific way to start the season, and fragrant white ‘Thalia’ daffodils are a favorite in midspring. Long-lasting blue, pink and white windflowers have multiplied beautifully along the borders. Finally, every year Renee likes to try some new surprises. This year she loved ‘Black Hero’ tulips, so they may make it into the regular rotation as well.",
garden-gate:170:p053:text:04,170,53,text,Showstopping Curb Appeal: Returning Bulbs,Kristin Beane Sullivan,"Showstopping Curb Appeal - Returning Bulbs. Daffodils and windflowers return reliably and, in fact, multiply. While Renee doesn’t pull and replace the tulips, she also can’t count on them to return, so she adds more each fall to guarantee blooms, as they tend to fade out after a few years—and often get eaten by her nemesis, voles.",
garden-gate:170:p053:text:05,170,53,text,Showstopping Curb Appeal: Tulips in Containers,Kristin Beane Sullivan,"Showstopping Curb Appeal - Try Tulips in Containers. Tulips also make beautiful container plants. In photo 3, you can see how Renee keeps several simple pots tucked in an out-of-the-way spot all winter, and as each pot is about to burst into bloom, it’s ready to move to a spot on the patio or next to the front door. Another perfect use? Plant tulip bulbs in your vegetable beds and use them as cut flowers before you need the space for other plants later.",
garden-gate:170:p053:text:06,170,53,text,Showstopping Curb Appeal: Container Caption,Kristin Beane Sullivan,Showstopping Curb Appeal - Splash color around your garden. Containers are a great way to use up extra bulbs that you didn’t get into the ground in fall or show off those that you snag at end-of-season clearance sales.,
garden-gate:170:p053:text:07,170,53,text,Showstopping Curb Appeal: Spring Bulb Botanical Names,Kristin Beane Sullivan,Showstopping Curb Appeal - Spring Bulb Botanical Names. Daffodil: Narcissus spp. and hybrids. Tulip: Tulipa spp. and hybrids. Windflower: Anemone coronaria.,
garden-gate:170:p053:image:01,170,53,image,Showstopping Curb Appeal: Tulips in Containers,Kristin Beane Sullivan,"Photo of terracotta containers filled with tulip bulbs and foliage, staged out of the way until the pots are ready to move into bloom near a patio or front door.",
garden-gate:170:p054:text:01,170,54,text,Showstopping Curb Appeal: Multiseason Appeal,Kristin Beane Sullivan,"Showstopping Curb Appeal - Multiseason Appeal. The mix of plants in this front yard ensures that there’s something beautiful to look at year-round. In spring it’s the bulbs and early emerging plants beneath still-leafless trees in photo 4. The structure of the repeated shrubs make a great backdrop, and by late spring, they have come into their own. Some favorite perennials in this shady front yard include coral bells, hostas, coneflowers and toad lilies, which bloom in late summer or fall. In photo 5 you can see that by summer, the panicle hydrangeas have reached their glory and make a big impact in that spot as well. What a welcome!",
garden-gate:170:p054:text:02,170,54,text,Showstopping Curb Appeal: Practical Matters,Kristin Beane Sullivan,"Showstopping Curb Appeal - Practical Matters. Gardening in Memphis definitely presents its challenges. There’s usually plenty of rainfall (although 2022 was an especially dry year), so Renee doesn’t irrigate very often, but lots of moisture paired with the characteristic Tennessee heat creates a different problem: fungal diseases. The few roses she grows in the backyard are especially susceptible to blackspot. But she doesn’t want to give up on them; they were her first plants, after all. So she starts spraying them with a copper fungicide in late winter, which helps, but by midsummer many have succumbed, so she leaves them alone and the following spring they re-emerge with fresh foliage.",
