id,issue,page,type,title,author,content,asset_ref
garden-gate:170:p075:text:04,170,75,text,Plant Profile: Giant Meadow Rue,,"Thalictrum rochebruneanum ‘Lavender Mist’. Perennial; airy purple flowers in mid- to late summer attract butterflies; full sun to part shade; 5 to 6 ft. tall, 2 to 3 ft. wide; cold zones 3 to 8.",
garden-gate:170:p075:text:05,170,75,text,Plant Profile: Downy Serviceberry,,"Amelanchier arborea. Tree; white spring flowers bring in butterflies, purple berries feed birds in summer; full sun to part shade; 15 to 25 ft. tall, 20 to 30 ft. wide; cold zones 4 to 9.",
garden-gate:170:p075:image:01,170,75,image,Plant Profile: Brunnera 'Variegata',,Plant portrait of Brunnera macrophylla ‘Variegata’ showing blue spring flowers and cream-and-green variegated leaves.,
garden-gate:170:p075:image:02,170,75,image,Plant Profile: Fernleaf Bleeding Heart,,Plant portrait of Dicentra ‘King of Hearts’ with rose-pink fernleaf bleeding heart blooms above finely divided foliage.,
garden-gate:170:p075:image:03,170,75,image,Plant Profile: Mountain Hydrangea Tuff Stuff™,,Plant portrait of Hydrangea serrata Tuff Stuff™ showing reblooming mountain hydrangea flowers for the Woodland Sanctuary plan.,
garden-gate:170:p075:image:04,170,75,image,Plant Profile: Giant Meadow Rue,,Plant portrait of giant meadow rue ‘Lavender Mist’ showing airy purple midsummer-to-late-summer flowers.,
garden-gate:170:p075:image:05,170,75,image,Plant Profile: Downy Serviceberry,,"Plant portrait of downy serviceberry, Amelanchier arborea, showing white spring flowers on a small tree that later feeds birds with purple berries.",
garden-gate:170:p076:text:01,170,76,text,A Garden for Every Season,,"No matter when you look out your window, this garden will have something to catch your eye. In winter, it’ll be the interesting branch structure of the Japanese maple, the evergreen foliage of the Hicks yew and even the flowers of the common snowdrops. Spring will bring azalea and hellebore blooms along with emerging hosta and sedge foliage. Summer offers up dramatic foliage contrasts and flowers of panicle hydrangeas, hostas and tuberous begonias. As the garden season winds down in autumn, this bed’s Japanese maple, hosta and sedge will light it up in shades of orange-red and yellow. Even gardens in part shade can have plenty of color, no matter what the season! Hardscaping elements like crisp edging, gently curving paths and welcoming arbors help, too.",
garden-gate:170:p076:text:02,170,76,text,A Garden for Every Season: Snowdrop Callout,,"A Garden for Every Season - Snowdrop callout. Plant handfuls of common snowdrop bulbs in spots that may be bare by late winter. Over time, they’ll spread into beautiful sweeps.",
garden-gate:170:p076:image:01,170,76,image,A Garden for Every Season,Carlie Hamilton,"Illustrated part-shade garden design for year-round interest, with paths, edging, arbors, containers, Japanese maple, yew, snowdrops, hellebores, hostas, sedges, hydrangeas, and tuberous begonias.",
garden-gate:170:p077:text:01,170,77,text,A Garden for Every Season: Plant List,,"A Garden for Every Season plant list. A Azalea, Rhododendron Northern Hi-Lights (3). B Full moon maple, Acer shirasawanum ‘Autumn Moon’ (1). C Hellebore, Helleborus Honeymoon® Sandy Shores (14). D Tuberous begonia, Begonia Golden Balcony (2 containers). E Ostrich fern, Matteuccia struthiopteris (6). F Hosta, Hosta ‘Blue Angel’ (3). G Panicle hydrangea, Hydrangea paniculata White Diamonds® (2). H Sedge, Carex siderosticha ‘Banana Boat’ (17). I Hicks yew, Taxus x media ‘Hicksii’ (1). J Common snowdrop, Galanthus nivalis (100-300).",
garden-gate:170:p077:text:02,170,77,text,A Garden for Every Season: Yew and Hydrangea Callouts,,"A Garden for Every Season - Yew and hydrangea callouts. Hicks yew has a naturally upright habit. But if you need to prune it to maintain a smaller size or shape, prune in late winter or early spring. Panicle hydrangea blooms start white in summer and turn dusty pink by fall.",
garden-gate:170:p077:image:01,170,77,image,A Garden for Every Season: Planting Plan,Carlie Hamilton,"Planting-plan diagram for A Garden for Every Season, with lettered plant groups around a path, arbors, and containers, plus callouts for Hicks yew and panicle hydrangea.",
garden-gate:170:p078:text:01,170,78,text,A Garden for Every Season: Meet the Plants,,"A Garden for Every Season - Meet the Plants. Not only does this garden look great in every season, but the plants don’t need much help from you to perform their best. Spend an afternoon in early spring pruning off dead hosta, fern, sedge and hellebore foliage, cutting back any winter-damaged hydrangea stems and raking up fallen leaves to tidy the garden. When the weather’s reliably above 50 degrees F, bring out your pots of tuberous begonias.",
garden-gate:170:p078:text:02,170,78,text,A Garden for Every Season: Watering,,"A Garden for Every Season - Watering. Especially in the first year or two, be sure the bed has an inch of water or so each week to help plants get established. After that, water only when they begin to suffer—sedge leaves may begin to turn brown or hellebore foliage may flop. Don’t rely on the hydrangea to tell you when the garden needs water. Its leaves may droop in the heat even with plenty of soil moisture.",
garden-gate:170:p078:text:03,170,78,text,A Garden for Every Season: Deer Protection,,"A Garden for Every Season - Deer protection. If deer are a problem in your garden, you may need to spray the yew, hydrangea, azalea and hosta with a repellent, as deer seem to find these plants especially attractive. As you can see, it’s not much work for a year’s worth of enjoyment!",
garden-gate:170:p078:text:04,170,78,text,Plant Profile: Northern Hi-Lights Azalea,,Rhododendron Northern Hi-Lights. Shrub; white and yellow blooms in late spring; part sun to full shade; 4 to 6 ft. tall and wide; cold zones 4 to 9.,
garden-gate:170:p078:text:05,170,78,text,Plant Profile: Ostrich Fern,,"Matteuccia struthiopteris. Perennial; feathery green foliage turns bronze-gold in fall and brown in winter; part to full shade; 3 to 6 ft. tall, 2 to 3 ft. wide; cold zones 3 to 7.",
garden-gate:170:p078:text:06,170,78,text,Plant Profile: Hosta 'Blue Angel',,"Hosta ‘Blue Angel’. Perennial; white-lavender flowers in summer, large blue leaves turn gold in fall; part to full shade; 2 to 3 ft. tall, 3 to 4 ft. wide; cold zones 3 to 8.",
garden-gate:170:p078:text:07,170,78,text,Plant Profile: Panicle Hydrangea White Diamonds®,,Hydrangea paniculata White Diamonds®. Shrub; white summer flowers fade to pink in fall; full sun to part shade; 4 to 6 ft. tall and wide; cold zones 3 to 8.,
garden-gate:170:p078:image:01,170,78,image,Plant Profile: Northern Hi-Lights Azalea,,Plant portrait of Rhododendron Northern Hi-Lights azalea showing white and yellow late-spring blooms for part shade.,
garden-gate:170:p078:image:02,170,78,image,Plant Profile: Ostrich Fern,,"Plant portrait of ostrich fern, Matteuccia struthiopteris, showing feathery green fronds used for shade-garden texture.",
garden-gate:170:p078:image:03,170,78,image,Plant Profile: Hosta 'Blue Angel',,Plant portrait of hosta ‘Blue Angel’ with large blue leaves that turn gold in fall.,
garden-gate:170:p078:image:04,170,78,image,Plant Profile: Panicle Hydrangea White Diamonds®,,Plant portrait of Hydrangea paniculata White Diamonds® showing white panicle hydrangea flowers that fade to pink in fall.,
garden-gate:170:p079:text:01,170,79,text,Plant Profile: Full Moon Maple 'Autumn Moon',,"Acer shirasawanum ‘Autumn Moon’. Tree; orange-bronze to yellow-green foliage, insignificant flowers; full sun to part shade; 8 to 15 ft. tall, 6 to 15 ft. wide; cold zones 5 to 8.",
garden-gate:170:p079:text:02,170,79,text,Plant Profile: Hellebore Honeymoon® Sandy Shores,,"Helleborus Honeymoon® Sandy Shores. Perennial; apricot-pink flowers in early to midspring, evergreen foliage; part to full shade; 18 to 24 in. tall and wide; cold zones 4 to 9.",
garden-gate:170:p079:text:03,170,79,text,Plant Profile: Tuberous Begonia Golden Balcony,,"Begonia Golden Balcony. Tender tuber; shades of orange, peach and yellow flowers spring to frost; part sun to part shade; 12 to 15 in. tall and wide; cold zones 9 to 11.",
garden-gate:170:p079:text:04,170,79,text,Plant Profile: Sedge 'Banana Boat',,"Carex siderosticha ‘Banana Boat’. Perennial; yellow leaves have green margins, insignificant brown bloom spikes in spring; part to full shade; 6 to 12 in. tall, 12 to 15 in. wide; cold zones 5 to 9.",
garden-gate:170:p079:text:05,170,79,text,Plant Profile: Hicks Yew,,"Taxus x media ‘Hicksii’. Shrub; evergreen foliage is easily pruned for shape or size; full sun to part shade; 10 to 12 ft. tall, 3 to 4 ft. wide; cold zones 4 to 7.",
garden-gate:170:p079:text:06,170,79,text,Plant Profile: Common Snowdrop,,"Galanthus nivalis. Bulb; nodding white flowers in late winter; full sun to part shade; 4 to 6 in. tall, 2 to 3 in. wide; cold zones 3 to 9.",
garden-gate:170:p079:image:01,170,79,image,Plant Profile: Full Moon Maple 'Autumn Moon',,Plant portrait of full moon maple ‘Autumn Moon’ showing orange-bronze to yellow-green foliage for year-round garden structure.,
garden-gate:170:p079:image:02,170,79,image,Plant Profile: Hellebore Honeymoon® Sandy Shores,,Plant portrait of Helleborus Honeymoon® Sandy Shores showing apricot-pink early-to-midspring flowers and evergreen foliage.,
garden-gate:170:p079:image:03,170,79,image,Plant Profile: Tuberous Begonia Golden Balcony,,"Plant portrait of Begonia Golden Balcony with orange, peach, and yellow flowers for containers in part sun to part shade.",
garden-gate:170:p079:image:04,170,79,image,Plant Profile: Sedge 'Banana Boat',,Plant portrait of Carex siderosticha ‘Banana Boat’ showing yellow leaves with green margins for shade-garden groundcover texture.,
garden-gate:170:p079:image:05,170,79,image,Plant Profile: Hicks Yew,,"Plant portrait of Hicks yew, Taxus x media ‘Hicksii’, showing upright evergreen foliage that can be pruned for size or shape.",
garden-gate:170:p079:image:06,170,79,image,Plant Profile: Common Snowdrop,,"Plant portrait of common snowdrop, Galanthus nivalis, showing nodding white late-winter flowers.",
garden-gate:170:p082:image:01,170,82,image,Finishing Touches: Spring Flowers by Water,,Finishing Touches photo of white spring-flowering tree branches and bright pink flowering shrubs beside a rippling body of water.,
garden-gate:170:p083:text:01,170,83,text,Marriage & DIY Garden Projects,Jamie Seitz,"In the Weeds - Marriage & DIY Garden Projects. Every marriage needs one person who has a vision of an expansive project with new stone, shrubs, perennials and annuals that will make the front yard really pop. You also need one person who thinks your existing landscaping looks good enough so maybe you should put the project off until next year. Or the year after.",
